0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.009467475,0.054065389,0.13277367,-0.126288778,0.003012699,-0.001944194,0.030951992,0.064704037,-0.094520212,0.000961806,0.022456563,0.170551319,0.276121941,-0.285120237,0.02959205,0.008514066,0.288754791,0.720612328,-0.711157254,0.083451819,-0.011836306,0.22404655,0.696504808,-0.630538643,0.050336955,-0.005049202,0.111122293,0.287384716,-0.237610375,0.012373659,-0.067177262,0.42555946,-0.446020408,-0.354167056,0.024276901,-0.046485627,1
0.00152861,0.057487341,0.13277367,-0.152469478,0.003307131,0.005399849,0.033446325,0.074076773,-0.094520212,0.001147815,0.016285061,0.152801467,0.313313018,-0.285120237,0.023613492,0.000497193,0.327552032,0.740562981,-0.941566979,0.107290581,-0.0117826,0.220343483,0.626695927,-0.630538643,0.04869008,-0.011127705,0.112409154,0.287384716,-0.247565934,0.012759644,-0.277089538,0.593894181,-0.368678167,-0.508624602,-0.066475952,-0.189283744,1
-0.004695701,0.058101353,0.211363882,-0.152469478,0.003397817,-0.004241814,0.030362081,0.074076773,-0.070471702,0.000939849,-0.016565026,0.158212584,0.313313018,-0.362566831,0.025305622,-0.017171333,0.331923479,0.771250422,-0.941566979,0.110468051,-0.00780146,0.232449472,0.626695927,-0.926277669,0.05409362,-0.008120012,0.120311125,0.324365164,-0.253882049,0.014540701,-0.295859998,0.511213531,-0.384893394,-0.416810441,-0.142491392,-0.231008402,1
0.009237559,0.055476166,0.211363882,-0.091205883,0.003162937,5.93E-05,0.035502027,0.075581613,-0.070471702,0.001260397,0.00402773,0.165729016,0.250454262,-0.362566831,0.027482329,-6.02E-06,0.271132488,0.771250422,-0.694848262,0.073512826,-0.022565205,0.240169595,0.539549466,-0.926277669,0.058190623,0.003203956,0.116487382,0.324365164,-0.281402677,0.013579575,-0.007898393,0.513102004,-0.232160347,-0.274389231,-0.07290786,-0.156435137,1
-0.017165171,0.078821608,0.255003729,-0.171244055,0.006507489,0.000199555,0.031852822,0.092441164,-0.081274748,0.001014642,-0.010814418,0.298298944,1.336415689,-0.373436723,0.089099212,0.043328295,0.371397096,1.288083183,-0.9076476,0.139813144,0.022715147,0.334684712,1.00339539,-0.604859366,0.112529834,-0.006651859,0.120497218,0.328419698,-0.28405388,0.014563827,-0.404440793,0.468529552,-0.502512188,-0.094881722,0.108006877,0.171306021,1
0.009874623,0.080797094,0.208786321,-0.171244055,0.006625679,-0.007639738,0.036765762,0.092441164,-0.096890218,0.001410087,0.007388302,0.213813572,0.564097813,-0.355272042,0.045770831,-0.034834336,0.3262932,0.977282394,-0.880743981,0.107680684,-0.043469882,0.41497964,1.00339539,-1.202962666,0.174097732,-0.038452637,0.131835883,0.328419698,-0.503266022,0.018859305,-0.232973557,0.522825893,-0.243774076,-0.083318843,-0.163315755,0.364204202,1
0.006784425,0.090730051,0.208786321,-0.220593217,0.008277971,0.0020786,0.050126062,0.129699345,-0.109877693,0.002516943,0.006366225,0.220240159,0.356313617,-0.623064548,0.048546256,-0.032595019,0.421730148,0.87320601,-1.511829399,0.178918753,-0.048918535,0.38367329,0.981644082,-1.202962666,0.149598217,-0.059480195,0.194916289,0.437494941,-0.643085189,0.041530253,-0.287816699,0.474403178,-0.302369409,-0.136356463,-0.346702877,0.277222412,1
-0.005594522,0.083972438,0.17563719,-0.220593217,0.007082669,0.007513502,0.042033046,0.129699345,-0.109877693,0.00182323,0.002410913,0.227084232,0.356313617,-0.623064548,0.051573061,0.010850987,0.377134374,0.87320601,-1.511829399,0.14234808,-0.016697279,0.30007679,0.981644082,-0.710206532,0.090324879,-0.028937828,0.195362026,0.437494941,-0.643085189,0.039003719,-0.234914336,0.295497528,-0.407725224,-0.232387604,-0.355579778,0.117451019,1
0.000969686,0.08065136,0.17563719,-0.148213233,0.006505582,0.000351605,0.028027844,0.080937513,-0.053636412,0.000785684,-0.014872309,0.224932315,0.280614047,-0.489548997,0.050815732,-0.024026706,0.340873875,0.82588583,-1.273813768,0.116772281,0.009787501,0.298673248,0.771731104,-0.710206532,0.089301504,0.026972179,0.125713292,0.419621088,-0.227530241,0.01653133,-0.080172913,-0.216001437,-0.46078153,-0.402677113,-0.4011764,0.392747432,1
0.03600384,0.167877223,0.272314683,-0.603030606,0.029479038,0.006765598,0.142909865,0.209555126,-0.415995322,0.020469003,0.022601292,0.177298219,0.298397332,-0.65840624,0.031945477,-0.01735862,0.217036847,0.435152921,-0.475205593,0.047406314,-0.025520297,0.199032281,0.415892397,-0.732958333,0.040265134,0.038882916,0.277422311,0.586888528,-0.5758674,0.07847502,0.78119994,0.813765632,0.857228226,0.474770371,-0.400890639,-0.252380258,1
-0.038811323,0.161311112,0.272314683,-0.463295459,0.027527594,-0.022017664,0.090826282,0.168793028,-0.225762251,0.008734191,-0.029108098,0.124298171,0.295125095,-0.329365042,0.016297317,0.018333853,0.285295538,0.663001985,-0.803345391,0.081729674,-0.014005989,0.28045047,0.883730409,-0.9400068,0.078848634,-0.019791366,0.352187154,1.042308947,-0.5758674,0.12442749,0.392826299,0.397109985,0.637612739,0.014565066,-0.369651695,-0.115882559,1
-0.033194029,0.22573732,0.540333869,-0.463295459,0.052059181,-0.001331031,0.099562714,0.21332445,-0.201056181,0.009914506,-0.016814756,0.150474202,0.385145055,-0.329365042,0.022925221,0.010087589,0.328110275,0.680285986,-0.803345391,0.107758112,-0.038582624,0.306034965,0.883730409,-0.9400068,0.095146019,0.027758623,0.360482952,1.042308947,-0.519909284,0.1307185,0.758019505,0.626511952,0.72490926,-0.080088165,0.023619485,-0.058586151,1
0.066122476,0.240639544,0.540333869,-0.363425198,0.062279572,0.009487348,0.101729775,0.21332445,-0.198734753,0.010438957,0.040849619,0.162279149,0.385145055,-0.291084175,0.028003214,0.072223753,0.323845135,1.012209458,-0.706205443,0.110091942,0.050701844,0.319974202,0.821932682,-1.090533152,0.104954167,-0.099133499,0.377271822,0.891837465,-0.998639175,0.152161479,0.893566072,0.745614924,0.711796519,-0.085510236,0.061910334,-0.373789874,1
-0.043142955,0.254934649,0.458549044,-0.487659151,0.06685299,0.009340842,0.118439692,0.297758542,-0.176386025,0.014115212,0.001569947,0.148052197,0.367565832,-0.26494119,0.021921918,0.08269205,0.406952025,1.012209458,-0.967568823,0.172447926,-0.074127298,0.519839711,1.241704084,-1.204770652,0.275728181,0.023828404,0.530643919,0.945659404,-1.064434546,0.282150762,0.35321541,0.537115462,0.46076109,-0.017716942,-0.085478512,-0.643087141,1
-0.011273453,0.061983651,0.089176514,-0.193043963,0.003969064,0.003872604,0.027294151,0.08233374,-0.049070012,0.000759968,0.003371677,0.313466689,1.405321984,-0.378086007,0.098272733,-0.000762643,0.2672918,0.820546625,-0.794470272,0.071445488,0.010442383,0.246550447,0.664919484,-0.852158864,0.060896166,0.017484283,0.101038782,0.254169125,-0.460046994,0.010514536,-0.184252906,-0.031695578,-0.710137267,-0.039372949,0.055169734,0.154551349,1
0.002983062,0.06313879,0.120923716,-0.143233814,0.003995405,-0.001369003,0.034127052,0.08233374,-0.062868039,0.00116653,0.007952075,0.225663694,0.364821846,-0.528853975,0.050987338,-0.004866867,0.300142144,0.820546625,-0.794470272,0.090108993,-0.010021931,0.261609451,0.664919484,-0.852158864,0.068539944,0.005423874,0.106441037,0.271782529,-0.460046994,0.011359113,-0.454503496,0.146753272,-0.50632617,-0.106532701,0.110788921,0.032393936,1
0.00562491,0.059773739,0.120923716,-0.111914058,0.00360454,-1.42E-05,0.028336378,0.073902567,-0.062868039,0.000802951,0.002026575,0.236545016,0.325574432,-0.528853975,0.055957651,0.022555471,0.273502501,0.767449481,-0.638055364,0.075312368,-0.020083296,0.182581532,0.344050247,-0.604848138,0.033739354,0.006070891,0.086435012,0.271782529,-0.204581616,0.007507867,-0.448820289,0.199879154,-0.491694266,-0.183634891,-0.093770802,-0.105398219,1
-0.005513486,0.055580427,0.123329813,-0.111914058,0.003119582,-0.001166651,0.028153445,0.059609519,-0.077295996,0.000793978,0.003308762,0.222338193,0.325574432,-0.463043373,0.04944522,0.02293222,0.276266624,0.599756845,-0.638055364,0.076849134,-0.009860156,0.177779484,0.344050247,-0.403371599,0.031702768,0.012816845,0.077035715,0.174073792,-0.204581616,0.006098773,-0.135525858,0.439050097,-0.569133919,-0.20551658,-0.15027313,-0.024481763,1
0.006685217,0.057934471,0.148451121,-0.111560936,0.003401095,-0.004714617,0.032464861,0.078290554,-0.077295996,0.001076195,-0.037838495,0.27273753,0.442927192,-0.477703671,0.075817512,0.018157483,0.277908937,0.769009057,-0.525114008,0.077563072,-0.006184151,0.203977652,0.477332307,-0.50786747,0.041645126,0.009987095,0.090702976,0.273997417,-0.272417554,0.008326772,-0.096076617,0.279659217,-0.59480597,-0.269724954,-0.118042765,-0.210474317,1
-0.003832983,0.040622058,0.083464891,-0.144641925,0.001664843,0.003163336,0.04429741,0.091445044,-0.130896471,0.001972267,0.00439817,0.301481723,1.357447228,-0.420050458,0.090910573,0.007244428,0.330817959,0.906817524,-1.056442146,0.109493004,-0.004063344,0.225707622,0.631615672,-0.549689133,0.050960441,-0.000573017,0.116454022,0.270362816,-0.30144042,0.013561868,0.058184669,0.285198325,-0.008853739,-0.437654733,-0.386313427,0.152806634,1
0.000450051,0.055002147,0.102179417,-0.144641925,0.003025439,0.000718005,0.032492445,0.091445044,-0.083831171,0.001056275,0.014981079,0.187286064,0.272797869,-0.383598421,0.035300502,-0.010650635,0.294299015,0.906817524,-0.672352842,0.086725346,0.017496819,0.246648876,0.809391538,-0.549689133,0.061141807,-0.002414201,0.124254822,0.290542659,-0.30144042,0.015445089,0.193908277,0.035009913,0.476842976,-0.196365569,-0.372699899,0.275078745,1
-0.00125874,0.071511714,0.102844399,-0.248296991,0.00511551,0.003739386,0.039209919,0.116585486,-0.083831171,0.001551401,0.026907927,0.176103424,0.346094977,-0.383598421,0.031736452,0.014156038,0.263758394,0.764343193,-0.623481147,0.069768884,-0.001845672,0.283835664,0.809391538,-0.693279866,0.080566091,0.013433079,0.130497365,0.303337089,-0.2486892,0.01721001,0.04181347,0.305839207,0.384291549,-0.074442122,-0.414004593,0.072049731,1
-0.0045958,0.070079833,0.102844399,-0.248296991,0.004932304,-0.001471684,0.044847119,0.116585486,-0.118746247,0.00201343,-0.005162058,0.193928232,0.346094977,-0.438251093,0.037634806,-0.013113693,0.316779237,0.847932268,-0.912246144,0.100521054,0.014363335,0.271365873,0.748742444,-0.693279866,0.073845742,0.01054013,0.130582253,0.365614332,-0.2486892,0.017162819,0.023785011,0.267343381,0.369162265,-0.273228359,-0.450417607,0.132107182,1
0.007239893,0.061440626,0.10449175,-0.16151113,0.003827367,0.000874791,0.049748182,0.119126649,-0.118746247,0.002475647,0.003340926,0.181691642,0.257983455,-0.438251093,0.033023015,0.008510201,0.395368108,0.847932268,-1.004984029,0.156388365,-0.002665969,0.288619108,0.748742444,-0.87726933,0.083308097,0.010406628,0.13000232,0.365614332,-0.309995638,0.017008901,0.075944772,0.353138171,0.400800917,-0.494583128,-0.351322105,0.251815409,1
0.004399033,0.09104872,0.148142922,-0.259887966,0.008309221,-0.001870862,0.043186101,0.093869305,-0.110186918,0.001868539,-0.027630827,0.313681964,0.757833832,-0.632230719,0.099159837,-0.014801567,0.235433485,0.56572574,-0.523374903,0.055648012,-0.016689365,0.244956748,0.638691868,-0.548853468,0.060282343,-0.030854843,0.127797208,0.363330381,-0.344394272,0.017284148,0.478474653,0.680566779,0.704029667,-0.31161887,-0.398294479,0.161089339,1
0.005950207,0.07344126,0.150119691,-0.219813814,0.005429024,-0.002390219,0.040245058,0.08574205,-0.110186918,0.001625378,-0.011168902,0.300453134,0.412694921,-0.632230719,0.09039683,-0.031633296,0.257530452,0.540976703,-0.746304409,0.067322599,-0.006444426,0.290769636,0.981681278,-0.548853468,0.084588512,0.023515312,0.134541761,0.363330381,-0.338704986,0.018654455,0.308305342,0.732056349,0.230164368,-0.259016415,-0.499376417,0.198400861,1
0.00439797,0.069812207,0.150534591,-0.219813814,0.004893086,0.000947509,0.031330411,0.082895388,-0.090472926,0.000982492,0.039854227,0.24583622,0.412694921,-0.489605825,0.062023806,-0.037759096,0.280932443,0.540976703,-0.746304409,0.080348787,0.018623971,0.317797815,0.981681278,-0.692240431,0.101342303,0.011681595,0.130482677,0.345309612,-0.338704986,0.017162189,0.213896961,0.548587694,0.052143125,-0.193568625,-0.394246847,0.270636463,1
0.003315297,0.06555937,0.158903132,-0.190004911,0.004309022,0.000492101,0.029220833,0.080847094,-0.075376715,0.000854099,-0.015409787,0.227267764,0.377172496,-0.471027384,0.051888098,-0.019608161,0.253886561,0.567796431,-0.654269127,0.064842866,-0.019068844,0.296151812,0.877334375,-0.692240431,0.088069517,0.025790122,0.110276854,0.307912925,-0.239062518,0.012826115,-0.066302706,0.242800168,0.068879979,-0.227182292,-0.416367438,0.274578396,1
-0.001928242,0.070390923,0.158903132,-0.190004911,0.0049586,0.001906494,0.035705068,0.080847094,-0.075376715,0.001278487,0.015845825,0.236663252,0.411606996,-0.471027384,0.056260585,-0.001269058,0.265800437,0.740997675,-0.654269127,0.070651483,0.00463563,0.337297127,0.986452733,-0.78714423,0.113790841,-0.022163727,0.158067986,0.32159321,-0.579065133,0.025476719,-0.081288465,0.21356907,0.049855039,-0.343770562,-0.315394351,0.338332592,1
0.003249903,0.059248639,0.125665547,-0.157483518,0.003520963,-0.002365704,0.038102305,0.09489814,-0.077248573,0.001457382,-0.007352797,0.361972451,0.765807901,-0.771071041,0.131078119,-0.032724756,0.36436686,0.85552266,-1.018450008,0.133834118,0.008238222,0.247868542,0.707839759,-0.551779,0.061506682,4.71E-05,0.145732732,0.475604574,-0.487598738,0.021238031,-0.260476749,-0.36825688,0.079519869,-0.378731816,-0.067696686,-0.039830854,1
0.014483948,0.067408471,0.144792337,-0.149550485,0.004753687,0.001976053,0.042331775,0.113307156,-0.077248573,0.001795884,-0.029388732,0.352503818,0.544697695,-0.771071041,0.125122639,-0.025858784,0.330395135,0.989163621,-1.018450008,0.109829622,-0.008832605,0.279594959,0.71263334,-0.828182789,0.078251356,0.054683739,0.174255321,0.756939444,-0.487598738,0.033355228,-0.225715995,-0.468133524,-0.427073354,-0.318422959,0.18022556,0.060128306,1
-0.008479716,0.071762435,0.144792337,-0.153719155,0.005221753,-0.000469957,0.044374574,0.113307156,-0.133123376,0.001969324,0.04327653,0.292825221,0.617356695,-0.588892122,0.087619468,0.023338561,0.338184046,0.989163621,-0.783798834,0.114913138,0.0399486,0.296070381,0.71263334,-0.828182789,0.089253561,0.033644979,0.165018254,0.756939444,-0.506787607,0.028363009,-0.022599464,-0.612543208,-0.347284249,-0.13327462,0.14016825,0.145630262,1
0.004487682,0.070030903,0.172423358,-0.153719155,0.004924467,-0.004243523,0.041342749,0.069945298,-0.133123376,0.00172723,0.000502028,0.266553219,0.617356695,-0.614663062,0.071050871,-0.048311553,0.35228882,0.814131506,-1.35374154,0.126441419,-0.029365015,0.26931607,0.601954829,-0.716166772,0.07339345,0.001247803,0.142588448,0.368942186,-0.506787607,0.020333023,-0.25270674,-0.548993379,-0.122970571,-0.089654617,0.0608618,-0.001130215,1
0.002815647,0.075154268,0.172423358,-0.188067994,0.005656092,0.010596514,0.0445789,0.103479768,-0.092776073,0.002099564,-0.071979868,0.364603734,0.968603015,-0.71507784,0.138116984,0.016040041,0.417967308,1.504531308,-1.35374154,0.174953954,-0.015786987,0.25264223,0.701014736,-0.716166772,0.064077325,0.016814314,0.127448062,0.343810057,-0.217956696,0.01652573,-0.206278206,-0.33160405,-0.433637585,-0.107915963,-0.082492357,-0.163401597,1
0.001279263,0.060223207,0.127314683,-0.181483559,0.003628471,0.009198945,0.048917538,0.09762623,-0.134869524,0.002477546,-0.05482892,0.278303009,1.231225286,-0.498228064,0.080458775,0.01099578,0.254420814,0.621484568,-0.624900667,0.064850858,-0.010362394,0.222604789,0.64699468,-0.570762975,0.049660271,-0.000750306,0.098356049,0.213703597,-0.367218892,0.009674475,0.222705867,-0.671530651,-0.665290095,-0.392112863,-0.143079547,0.357629128,1
-0.002525643,0.045713438,0.108406489,-0.120574799,0.002096097,-0.008375726,0.046874842,0.09762623,-0.12393195,0.002267404,0.04993122,0.209407816,0.438704868,-0.498228064,0.04634476,-0.018441138,0.2655642,0.621484568,-0.624900667,0.07086442,-0.016871348,0.252878411,0.633246493,-0.855741331,0.064232133,-0.017042358,0.10139437,0.213703597,-0.303687529,0.01057126,0.004376868,-0.731764876,-0.299606847,-0.400087368,-0.020119998,0.429194218,1
-0.001366709,0.050860805,0.102907586,-0.135630989,0.002588689,-0.00450942,0.062124738,0.158007982,-0.118126628,0.003879818,0.035128826,0.275642792,0.504871223,-0.614475731,0.077212983,-0.000706689,0.33022252,1.210789666,-0.710239664,0.109047412,-0.025518995,0.287967439,0.748272234,-0.855741331,0.083576465,0.000279288,0.141349982,0.436146121,-0.311636982,0.019979895,-0.174224193,-0.883548429,0.008886263,-0.184954652,0.256103023,0.590724001,1
-0.005156147,0.059489575,0.131047787,-0.135630989,0.003565595,0.003205233,0.064014744,0.158007982,-0.13702596,0.004108161,0.010612568,0.266745429,0.504871223,-0.614475731,0.07126575,0.027013952,0.347829989,1.210789666,-0.797129686,0.121715455,0.000592669,0.301061415,0.793622873,-0.511695418,0.090638327,0.003174025,0.159745407,0.436146121,-0.339592682,0.025528669,-0.229848064,-0.843923151,-0.020011672,-0.0948863,0.266903638,0.66014007,1
0.001862527,0.05449095,0.143681798,-0.134390159,0.002972733,-0.003683009,0.042924306,0.098168541,-0.13702596,0.001856061,0.004999705,0.22846645,0.406846025,-0.490776027,0.052221916,0.012345858,0.253214006,0.801588919,-0.797129686,0.064269753,-0.041412918,0.252629488,0.793622873,-0.560585724,0.065536688,-0.01147465,0.13474622,0.429780356,-0.339592682,0.018288211,-0.55770879,-0.637619794,0.228881412,-0.124685297,0.187246692,0.567509922,1
-0.008355178,0.050592103,0.129188482,-0.118982737,0.00262937,-0.002002413,0.040756563,0.091016115,-0.097473636,0.001665107,-0.041847864,0.247116675,0.963498275,-0.428898643,0.062817895,0.00199998,0.258052316,0.81487706,-0.657322552,0.066594998,-0.004429574,0.265745894,0.63579482,-0.719108412,0.070640501,0.000783115,0.17761673,0.701464333,-0.336299388,0.031548316,0.091029854,0.1104243,-0.004178626,-0.400982452,-0.417480644,0.383723097,1
0.003233379,0.054020584,0.10643748,-0.118982737,0.002928678,0.000659234,0.043848709,0.09902234,-0.097473636,0.001923144,0.030866139,0.180680625,0.408795581,-0.428898643,0.033598207,0.012323648,0.287048778,0.860899463,-0.657322552,0.082548874,0.018821623,0.226065836,0.63579482,-0.555248159,0.051460016,-0.022962343,0.181309104,0.701464333,-0.336299388,0.033400261,0.056569908,0.394256152,0.05067112,-0.373151605,-0.273171451,0.17704857,1
0.016345815,0.078123318,0.207983441,-0.164905792,0.006370439,-0.002764019,0.05522723,0.104270085,-0.128170046,0.003057687,0.001930569,0.270069434,0.501839102,-0.565744697,0.072941227,-0.008690631,0.458885278,1.33457522,-1.36991397,0.210651226,-0.008966609,0.300628497,0.746303302,-0.642523736,0.090457893,-0.021968429,0.184753026,0.353878062,-0.436025272,0.034616293,-0.127663734,0.536104465,-0.297249356,-0.409418001,-0.558925936,0.048702657,1
-0.014234131,0.086933168,0.207983441,-0.164905792,0.007759986,-0.001432456,0.049962637,0.104270085,-0.128170046,0.002498317,0.016074212,0.265165372,0.501839102,-0.565744697,0.070571055,-0.016010407,0.437730662,1.33457522,-1.36991397,0.191864465,0.048347526,0.322600033,0.746303302,-0.642523736,0.106408265,0.008296325,0.167691469,0.353878062,-0.436025272,0.028189258,-0.163462436,0.53625332,-0.484634794,-0.389301642,-0.617501201,0.115373504,1
0.000489593,0.073218949,0.123680749,-0.151920984,0.005361254,0.005613255,0.028611856,0.096670142,-0.069455029,0.000850147,0.00513686,0.205915876,0.290254875,-0.414168528,0.042427735,0.008754421,0.234482497,0.63592233,-0.431671864,0.055058681,-0.016700981,0.227492955,0.597270056,-0.471246335,0.052031967,-0.001279373,0.094196637,0.195620557,-0.302378877,0.008874643,0.028974085,0.097891039,-0.665088313,-0.325560911,-0.184566926,0.21782772,1
0.005439553,0.256745444,0.539581397,-0.620134416,0.065947812,0.004701485,0.210960348,0.306637476,-0.686830223,0.044526372,0.0042896,0.26802313,0.521090447,-0.732473973,0.071854799,-0.122594444,0.305644606,1.109345907,-1.67418064,0.108448023,-0.046503181,0.166463149,0.271937035,-0.556700098,0.029872526,0.007260617,0.297421765,0.744855167,-0.687202121,0.088512423,0.907092672,0.898953716,0.865320315,-0.205629564,0.093387614,0.171230844,1
-0.079157931,0.086922691,0.119188342,-0.293586504,0.013821532,-0.042211891,0.088536189,0.305656137,-0.30997958,0.009620501,-0.050061381,0.123552049,0.237260524,-0.539890001,0.017771251,0.055995295,0.418865372,1.658186753,-1.67418064,0.178583673,-0.041281667,0.264809021,0.621591506,-1.046477786,0.071827994,0.135094147,0.250616838,0.789048914,-0.310193432,0.081059228,0.382997449,0.349322396,0.171647266,-0.512487143,0.660705629,-0.50184161,1
0.003407698,0.167084371,0.436145095,-0.287563073,0.0279288,-0.004713899,0.096660006,0.236002753,-0.258206419,0.009365378,-0.009949919,0.119410783,0.320626554,-0.367000721,0.014357936,0.140878892,0.389472178,1.658186753,-0.659936016,0.17153544,-0.015382265,0.286915169,0.624129573,-1.046477786,0.082556928,0.13556051,0.325341929,0.82851761,-0.668232393,0.124224023,0.51371861,0.044639368,0.400304644,-0.38941473,0.377550551,-0.317920472,1
0.054356601,0.189127621,0.456171581,-0.383534327,0.038723897,0.008496172,0.127619093,0.361850781,-0.243651167,0.016358818,-0.005957155,0.146419429,0.387018057,-0.494058184,0.021474137,-0.13234372,0.47802543,0.952058864,-1.514074084,0.246023172,0.105928999,0.383545938,1.130231354,-0.882547627,0.15832844,-0.011734131,0.61551898,1.321089325,-1.549035624,0.379001305,-0.078012951,-0.006918668,0.327666191,-0.37142575,0.315158727,-0.574947242,1
-0.061305161,0.189634161,0.456171581,-0.479517124,0.039719438,-0.012591254,0.112875218,0.361850781,-0.243651167,0.012899355,-0.00031797,0.17352093,0.387018057,-0.494058184,0.030109614,-0.041216548,0.492822102,0.66884881,-1.514074084,0.244572428,0.020884999,0.441257158,1.130231354,-1.054103451,0.195144063,0.086761338,0.615682634,1.321089325,-1.549035624,0.386592635,-0.273168204,-0.116133473,0.360814823,-0.596419887,0.389727735,-0.585578158,1
-0.009283376,0.058262225,0.184841015,-0.117535133,0.003480668,0.005400674,0.048500422,0.094439734,-0.120525182,0.002381458,-0.053452353,0.244907955,1.068224715,-0.453925473,0.06283706,-0.016093777,0.321502808,0.875190221,-0.859885289,0.103623065,0.001215036,0.207018622,0.583801744,-0.383333538,0.042858186,-0.001726072,0.11386166,0.293904492,-0.211382485,0.012967457,-0.520243679,0.023982189,0.056135199,-0.234971035,-0.168446377,0.048408673,1
0.006485278,0.058916256,0.118467389,-0.117535133,0.003513184,-0.003658241,0.042489184,0.079343427,-0.086373297,0.001818713,0.026441671,0.168036345,0.300561993,-0.380492833,0.028935375,-0.007328588,0.288947521,0.875190221,-0.730504934,0.083544378,0.012319877,0.203466839,0.583801744,-0.488207887,0.041550534,-0.002802449,0.110159561,0.241156086,-0.24631131,0.012142983,-0.635013171,-0.230514537,0.149778055,-0.239493542,-0.007257242,-0.008628824,1
0.002661799,0.058073936,0.118467389,-0.142936662,0.003379667,-0.001283953,0.052064956,0.093625313,-0.118402151,0.002712408,0.014904835,0.21485767,0.300561993,-0.541133503,0.046385973,0.001310236,0.293119946,0.753887785,-0.616843572,0.085921019,-0.014755761,0.204123396,0.423671328,-0.548709253,0.041884093,0.016969761,0.112061664,0.291915746,-0.24631131,0.012845789,-0.463364177,-0.144458554,0.061490033,-0.073588972,0.027182346,-0.063516498,1
-0.006051837,0.070136723,0.145388655,-0.142936662,0.004955785,-0.004624169,0.052361417,0.093625313,-0.118402151,0.002763101,0.01187966,0.218386174,0.430246364,-0.541133503,0.047833647,-0.002429064,0.334665635,0.914745208,-1.030932063,0.112006988,0.0298902,0.250332891,0.659383703,-0.548709253,0.06355998,0.013933229,0.122254509,0.291915746,-0.293748736,0.0151403,-0.418554668,-0.255699977,-0.029835812,-0.171043886,0.178020864,-0.143419648,1
0.009932927,0.07847662,0.178149782,-0.129215926,0.006257243,-0.001127916,0.049312793,0.122418387,-0.10348571,0.002433024,-0.000781666,0.219740997,0.430246364,-0.551863136,0.048286717,0.013658557,0.321199229,1.073526503,-1.030932063,0.103355501,0.017706516,0.291575756,0.796067653,-0.650718817,0.085329942,0.016729896,0.123289117,0.407776275,-0.293748736,0.015480096,-0.606257626,-0.255741411,-0.088579764,-0.056012066,0.320790132,0.094488477,1
-0.008255769,0.050580988,0.105570748,-0.147842503,0.002626594,0.008287946,0.037165297,0.075573236,-0.070983659,0.001449949,-0.008777797,0.269511106,1.104038998,-0.380093126,0.072713286,0.024370628,0.231236391,0.693075181,-0.590309028,0.054064196,0.032034726,0.207983401,0.555603017,-0.395453909,0.044283319,0.025229613,0.133615983,0.394615741,-0.233225636,0.018489764,-0.107063158,-0.11946423,-0.537103905,-0.015422596,-0.272506214,0.388987457,1
2.51E-05,0.053612508,0.115730789,-0.147842503,0.002874302,-0.00382088,0.043588793,0.075573236,-0.087110898,0.001914582,0.015332679,0.207957963,0.399130413,-0.379964064,0.043481605,0.032733029,0.24832759,0.693075181,-0.590309028,0.062738043,-0.00600011,0.223585095,0.481893296,-0.441087321,0.050026296,-0.005385288,0.098883986,0.253378512,-0.231634478,0.009807044,-0.459784253,0.03529738,-0.271816642,-0.131721108,-0.119426312,-0.092524567,1
0.003435481,0.067107358,0.16539499,-0.132167303,0.0045152,-0.010621185,0.038064917,0.080378729,-0.087110898,0.001561747,-0.014191302,0.259694315,0.3341412,-0.547425857,0.06764253,-0.000906748,0.232773077,0.597810041,-0.47136264,0.054184128,0.012220458,0.236933967,0.582698381,-0.441087321,0.056287044,0.008965844,0.100858644,0.342595675,-0.19802087,0.010252852,-0.344371386,0.343252214,-0.418284159,-0.431228696,-0.084179944,0.054130493,1
0.003639321,0.07138536,0.16539499,-0.132167303,0.005109114,0.00284474,0.032202507,0.080378729,-0.076269008,0.001045094,0.008831547,0.25017618,0.3341412,-0.547425857,0.062666117,-0.011299811,0.237914019,0.708155423,-0.536777422,0.056730766,-0.023205323,0.250439141,0.582698381,-0.612284386,0.06325825,-0.002017423,0.104709229,0.342595675,-0.299596354,0.010968093,-0.071276949,0.408060921,-0.429654763,-0.361621446,-0.007958481,0.159629965,1
0.002609365,0.075811284,0.147692493,-0.203320699,0.00575416,0.00140022,0.033080483,0.082316345,-0.076269008,0.001096279,-0.015256974,0.264519537,0.517772809,-0.549360778,0.070203361,-0.01207374,0.263042432,0.708155423,-0.550028062,0.069337096,-0.008894794,0.249338957,0.654221785,-0.612284386,0.062249033,-0.004183943,0.109619175,0.213356449,-0.299596354,0.012033869,-0.374268936,0.299362598,-0.287336371,-0.256748296,0.133860275,0.118429236,1
0.003912104,0.065707139,0.212163782,-0.143200606,0.004332733,0.006269475,0.040188762,0.125320221,-0.074083992,0.001654443,-0.06354764,0.259973443,0.938112353,-0.469243023,0.071624493,0.030057969,0.377515679,1.147371123,-1.559314761,0.143421569,0.006700256,0.298425502,1.107880468,-0.713550959,0.089102673,0.011062115,0.16192974,0.594818873,-0.373353106,0.026343611,-0.179760354,0.005381796,-0.325652389,-0.493318713,0.287551962,-0.190580194,1
